datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2021-03-20 05:50:00,1.0344,3.1908,0.3388,0.614,120,141.6485,53.6446,120,80.9626,81.2403,80.2026,0.2205,120,26.5177,26.795,26.1815,0.1956,120,1007.1392,1007.3366,1006.9521,0.0535,120,0,0,0,0,120,78.6991,124.5654,35.1717,34.8894,120,101.2489,225.2256,14.2604,94.7368,120,120,0,77.7154,115.36,37.843,28.3481,120,3.4523,3.4556,3.4492,0.0009,0.5652,0.5679,0.5618,0.002,0.8096,0.8124,0.802,0.0022,-0.0006,-0.0001,-0.0014,0.0006,-0.0038,-0.0035,-0.0041,0.0002,0.0007,0.001,0.0003,0.0003,0.0777,0.1154,0.0378,0.0283,89.6083,324,14,66.7385,0,0,0,0,412.9583,897,5,161.9917,33,40.6833,45,39,23.82,23.93,23.68
2021-03-20 06:00:00,1.2586,2.5376,0.2744,0.4722,120,185.7891,37.1906,120,80.3247,80.6909,79.989,0.1743,120,26.7213,26.7827,26.5294,0.0667,120,1007.2289,1007.355,1007.1352,0.0938,120,0,0,0,0,120,38.6183,48.7275,34.072,3.3395,120,14.7689,24.5875,13.7689,1.3821,120,120,0,36.8409,44.2518,35.4015,1.7078,120,3.4538,3.4559,3.4523,0.0016,0.5672,0.5678,0.5653,0.0007,0.8032,0.8069,0.7999,0.0017,-0.0001,-0.0001,-0.0002,0,-0.0035,-0.0032,-0.0039,0.0002,0.0003,0.0004,0.0003,0,0.0368,0.0443,0.0354,0.0017,113.975,253,7,51.3304,0,0,0,0,523.2583,951,79,112.8675,33,41,45,39,23.69,23.73,23.68
2021-03-20 06:10:00,1.1687,2.3812,0.3572,0.5082,120,176.6069,37.4642,120,80.3591,80.6909,80.05,0.1506,120,26.3497,26.5294,26.2304,0.0925,120,1007.3281,1007.5014,1007.1352,0.0465,120,0,0,0,0,120,64.0687,74.7395,49.0936,8.2813,120,15.2772,19.6697,13.7689,1.3445,120,120,0,59.1474,69.8874,44.2518,8.4798,120,3.4555,3.4584,3.4523,0.0008,0.5635,0.5653,0.5623,0.0009,0.8036,0.8069,0.8005,0.0015,-0.0001,-0.0001,-0.0001,0,-0.0035,-0.0031,-0.0038,0.0001,0.0005,0.0006,0.0004,0.0001,0.0591,0.0699,0.0443,0.0085,104.2083,236,16,55.2419,0,0,0,0,498.45,740,131,108.707,33,41,47,39,23.72,23.73,23.68
2021-03-20 06:20:00,1.9533,3.8992,0.5596,0.7884,120,155.273,33.8437,120,80.5506,80.8435,80.2637,0.1335,120,26.4443,26.6424,26.2792,0.1119,120,1007.3734,1007.5198,1007.3183,0.067,120,0,0,0,0,120,70.8619,142.8836,57.1537,18.857,120,32.0092,260.6316,13.7689,52.8461,120,120,0,63.7277,122.9896,49.7452,15.9879,120,3.4562,3.4587,3.4553,0.0011,0.5644,0.5664,0.5628,0.0011,0.8055,0.8084,0.8026,0.0013,-0.0002,-0.0001,-0.0016,0.0003,-0.004,-0.0036,-0.0044,0.0002,0.0006,0.0012,0.0005,0.0002,0.0637,0.123,0.0497,0.016,189.4917,401,38,85.6986,0,0,0,0,443.7667,944,138,103.2157,33,40.9333,45,39,23.74,23.83,23.68
2021-03-20 06:30:00,1.793,4.0648,0.2928,0.7778,120,146.3675,41.4853,120,79.7995,80.2637,79.2871,0.2997,120,26.7633,26.8865,26.6363,0.0748,120,1007.4607,1007.6846,1007.3183,0.0829,120,0,0,0,0,120,85.5623,250.9628,58.2521,25.1371,120,28.6611,539.4586,13.7689,61.9711,120,120,0,76.248,219.1229,49.7452,22.5553,120,3.4577,3.4614,3.4553,0.0014,0.5676,0.5689,0.5664,0.0008,0.798,0.8026,0.7929,0.003,-0.0002,-0.0001,-0.0033,0.0004,-0.0042,-0.004,-0.0044,0.0001,0.0007,0.0021,0.0005,0.0002,0.0762,0.2191,0.0497,0.0226,172.0667,419,9,84.5398,0,0,0,0,404.3083,692,18,123.0064,33,41.0167,47,39,23.75,23.83,23.68
2021-03-20 06:40:00,2.0058,4.2856,0.3572,0.7443,120,141.9346,34.2622,120,78.767,79.2566,78.28,0.2752,120,26.9815,27.0788,26.8865,0.0594,120,1007.5921,1007.7029,1007.3366,0.0932,120,0,0,0,0,120,112.3805,307.0168,89.0276,42.3863,120,46.2453,625.0242,13.7689,123.3714,120,120,0,102.0819,265.511,79.6533,35.943,120,3.4599,3.4617,3.4556,0.0016,0.5698,0.5708,0.5689,0.0006,0.7877,0.7926,0.7828,0.0028,-0.0003,-0.0001,-0.0039,0.0008,-0.0042,-0.004,-0.0046,0.0001,0.0009,0.0026,0.0007,0.0004,0.1021,0.2655,0.0797,0.0359,195.2,443,16,80.8979,0,0,0,0,405.225,894,84,104.7665,33,40.9833,47,39,23.82,23.93,23.73
2021-03-20 06:50:00,2.6389,5.27,0.6148,0.9907,120,142.278,32.8576,120,77.8207,78.2495,77.3949,0.2498,120,27.0459,27.0849,26.9903,0.0262,120,1007.5968,1007.8677,1007.4831,0.0938,120,0,0,0,0,120,64.8045,139.587,53.1236,17.2733,120,20.3831,196.7032,13.2775,25.0491,120,120,0,55.414,120.8533,41.5052,17.7359,120,3.4599,3.4645,3.4581,0.0016,0.5705,0.5708,0.5699,0.0003,0.7782,0.7825,0.7739,0.0025,-0.0001,-0.0001,-0.0012,0.0002,-0.0039,-0.0036,-0.0041,0.0001,0.0005,0.0012,0.0004,0.0001,0.0554,0.1209,0.0415,0.0177,264.0083,550,44,107.6825,0,0,0,0,408.9583,926,143,100.8651,33,41.0333,47,39,23.73,23.88,23.68
2021-03-20 07:00:00,1.7046,3.6416,0.5412,0.4677,120,130.3443,31.6649,120,77.3001,77.456,77.1508,0.0797,120,26.9868,27.0635,26.9597,0.0256,120,1007.7773,1007.886,1007.5014,0.1057,120,0,0,0,0,120,133.0926,455.3962,55.6879,65.5859,120,33.6361,640.2691,13.7689,83.2444,120,120,0,113.2847,429.0902,42.7259,61.962,120,3.463,3.4648,3.4584,0.0018,0.5699,0.5706,0.5696,0.0003,0.773,0.7746,0.7715,0.0008,-0.0002,-0.0001,-0.004,0.0005,-0.004,-0.0037,-0.0042,0.0001,0.0011,0.0038,0.0005,0.0005,0.1133,0.4291,0.0427,0.062,162.4583,373,36,50.8403,0,0,0,0,369.25,629,77,91.5811,33,40.8833,47,39,23.84,24.18,23.68
2021-03-20 07:10:00,1.4844,2.6572,0.5504,0.5174,120,96.8659,32.4027,120,76.8853,77.1203,76.5404,0.1693,120,27.2459,27.4816,27.0635,0.1149,120,1007.8741,1008.0691,1007.6846,0.0349,120,0,0,0,0,120,272.1295,505.5882,147.6471,141.0649,120,247.2315,729.2765,14.2604,297.7483,120,120,0,255.3306,475.7836,135.5022,135.1546,120,3.4646,3.4678,3.4614,0.0006,0.5725,0.5748,0.5706,0.0011,0.7689,0.7712,0.7654,0.0017,-0.0015,-0.0001,-0.0045,0.0018,-0.004,-0.0037,-0.0044,0.0001,0.0023,0.0042,0.0012,0.0012,0.2553,0.4758,0.1355,0.1352,138.5167,266,37,56.2373,0,0,0,0,278.45,580,27,94.9746,33,39.6833,45,39,24.36,24.67,24.13
2021-03-20 07:20:00,2.7279,4.9388,0.7804,0.979,120,138.0996,32.1604,120,75.8911,77.0898,74.4346,0.5506,120,27.9003,28.3514,27.4908,0.2785,120,1008.036,1008.1057,1007.8677,0.0805,120,0,0,0,0,120,434.4277,524.6399,177.3229,117.5282,120,570.6034,757.7989,39.8324,262.174,120,120,0,404.8865,489.5169,159.917,112.4003,120,3.4673,3.4684,3.4645,0.0013,0.579,0.5835,0.5749,0.0028,0.7589,0.7709,0.7443,0.0055,-0.0035,-0.0002,-0.0047,0.0016,-0.0039,-0.0035,-0.0045,0.0003,0.0036,0.0044,0.0015,0.001,0.4049,0.4895,0.1599,0.1124,273.6833,514,62,106.4174,0,0,0,0,392.5167,712,164,93.2061,33,39.1,45,37,24.74,24.82,24.67
2021-03-20 07:30:00,3.0676,5.546,1.2036,0.9525,120,133.5819,30.6907,120,73.0834,74.4041,71.9626,0.8074,120,28.3974,28.4429,28.33,0.0338,120,1008.1773,1008.2888,1008.0691,0.0927,120,0,0,0,0,120,485.0782,567.1393,180.2533,100.7914,120,656.9521,785.8298,54.0928,183.6141,120,120,0,452.9532,535.905,166.6311,94.684,120,3.4696,3.4715,3.4678,0.0015,0.584,0.5844,0.5833,0.0003,0.7308,0.744,0.7196,0.0081,-0.0041,-0.0003,-0.0049,0.0011,-0.0043,-0.004,-0.0045,0.0001,0.004,0.0047,0.0015,0.0008,0.453,0.5359,0.1666,0.0947,310.6083,580,108,103.5372,0,0,0,0,377.2,562,53,88.5691,33,39.2,45,39,24.68,24.77,24.57
2021-03-20 07:40:00,2.8444,5.2148,0.9092,1.0634,120,124.7643,38.9569,120,71.2437,72.4815,69.7043,0.8003,120,28.5881,28.7329,28.3422,0.1176,120,1008.2051,1008.2888,1008.0508,0.0929,120,0,0,0,0,120,589.878,627.5894,446.6038,24.5816,120,795.3491,810.4173,567.4895,23.7878,120,120,0,554.7349,592.3643,414.4414,24.3232,120,3.4701,3.4715,3.4675,0.0015,0.5859,0.5873,0.5834,0.0012,0.7124,0.7248,0.697,0.008,-0.0049,-0.0035,-0.005,0.0001,-0.0041,-0.0038,-0.0044,0.0001,0.0049,0.0052,0.0037,0.0002,0.5547,0.5924,0.4144,0.0243,286.35,544,76,115.5816,0,0,0,0,357.0417,688,105,110.8452,33,39.2167,45,37,24.63,24.67,24.57
2021-03-20 07:50:00,3.3359,6.8524,1.1024,1.1267,120,126.2686,37.8087,120,69.5451,70.2231,68.9108,0.3788,120,28.6848,28.7176,28.6383,0.0215,120,1008.3435,1008.4536,1008.0691,0.1032,120,0,0,0,0,120,599.6051,658.7311,233.0108,61.2995,120,786.7515,828.6126,164.739,91.337,120,120,0,563.3691,620.4413,195.3185,61.2014,120,3.4724,3.4742,3.4678,0.0017,0.5868,0.5872,0.5864,0.0002,0.6955,0.7022,0.6891,0.0038,-0.0049,-0.001,-0.0051,0.0006,-0.004,-0.0034,-0.0043,0.0002,0.005,0.0055,0.0019,0.0005,0.5634,0.6204,0.1953,0.0612,339.7667,722,97,122.4714,0,0,0,0,354.9583,556,47,108.1639,33.9,39.1,45,39,24.55,24.62,24.52
2021-03-20 08:00:00,2.5909,4.6536,0.6424,0.9111,120,133.2227,34.8062,120,68.6967,69.2465,67.5069,0.3687,120,28.8846,29.1693,28.7085,0.1502,120,1008.4155,1008.4719,1008.2522,0.072,120,0,0,0,0,120,605.8394,781.4646,238.5054,136.0544,120,679.8393,841.3986,51.1424,233.8561,120,120,0.1,574.3634,743.1257,216.9866,131.0247,120,3.4736,3.4745,3.4709,0.0012,0.5888,0.5917,0.5871,0.0015,0.687,0.6925,0.6751,0.0037,-0.0042,-0.0003,-0.0052,0.0015,-0.004,-0.0038,-0.0042,0.0001,0.005,0.0065,0.002,0.0011,0.5744,0.7431,0.217,0.131,258.7917,483,47,99.0333,0.0083,1,0,0.0913,380.075,790,111,102.5378,33.3,29.4833,39,27,24.69,24.82,24.57
2021-03-20 08:10:00,3.5553,6.7788,0.9,1.2202,120,139.3533,37.8788,120,67.5504,68.392,66.9881,0.3575,120,29.079,29.1754,28.9679,0.066,120,1008.4649,1008.8565,1008.2705,0.0916,120,0,0,0,0,120,732.3709,762.0468,276.9748,67.8903,120,810.8477,844.349,93.9252,105.8671,120,120,0,700.1506,735.8013,259.7125,64.7312,120,3.4744,3.4809,3.4712,0.0015,0.5908,0.5917,0.5897,0.0007,0.6755,0.6839,0.6699,0.0036,-0.005,-0.0006,-0.0052,0.0007,-0.0038,-0.0035,-0.0041,0.0001,0.0061,0.0063,0.0023,0.0006,0.7002,0.7358,0.2597,0.0647,363.6167,714,75,132.6302,0,0,0,0,396.6333,752,141,108.399,33,29.0833,33,29,24.78,24.87,24.72
2021-03-20 08:20:00,3.2159,5.7668,0.992,0.9991,120,116.7196,32.7966,120,67.4902,68.2394,66.9576,0.3333,120,29.0055,29.1327,28.9221,0.0697,120,1008.4956,1008.6734,1008.4536,0.07,120,0,0,0,0,120,816.0648,870.126,756.551,41.5604,120,849.0859,857.6265,843.3645,4.097,120,120,0,779.4224,837.7331,720.542,42.79,120,3.4749,3.4779,3.4742,0.0012,0.5901,0.5913,0.5892,0.0007,0.6749,0.6824,0.6696,0.0033,-0.0053,-0.0052,-0.0053,0,-0.0036,-0.003,-0.004,0.0003,0.0068,0.0072,0.0063,0.0003,0.7794,0.8377,0.7205,0.0428,326.7333,604,85,108.5978,0,0,0,0,335.025,659,62,96.2602,33,29.0333,33,27,24.86,24.92,24.72
2021-03-20 08:30:00,2.7957,6.144,0.762,1.0215,120,132.6353,41.4699,120,67.6366,68.6972,66.8661,0.4388,120,29.3492,29.5325,29.1266,0.0929,120,1008.6209,1008.8748,1008.4536,0.095,120,0,0,0,0,120,759.6502,994.6915,234.8427,212.1312,120,680.5523,865.4947,21.6371,299.9355,120,120,0,722.3375,965.6056,206.6103,209.7789,120,3.477,3.4812,3.4742,0.0016,0.5935,0.5953,0.5913,0.0009,0.6764,0.687,0.6687,0.0044,-0.0042,-0.0001,-0.0054,0.0019,-0.0038,-0.0035,-0.004,0.0001,0.0063,0.0083,0.002,0.0018,0.7223,0.9656,0.2066,0.2098,281.05,645,60,111.0327,0,0,0,0,375.425,700,66,118.1031,33,29.1167,35,27,24.89,25.07,24.77
2021-03-20 08:40:00,3.559,6.6776,1.4704,1.0973,120,127.7142,30.7553,120,67.2697,67.9952,66.5914,0.3649,120,29.351,29.5538,29.2212,0.1036,120,1008.7434,1008.8931,1008.4536,0.1008,120,0,0,0,0,120,824.3234,976.006,347.6843,187.7883,120,707.5376,877.7876,55.5688,255.3512,120,120,0,794.1984,957.6708,334.1777,184.0044,120,3.4791,3.4816,3.4742,0.0017,0.5935,0.5955,0.5922,0.001,0.6727,0.68,0.6659,0.0036,-0.0044,-0.0003,-0.0054,0.0016,-0.0036,-0.0031,-0.004,0.0002,0.0069,0.0081,0.0029,0.0016,0.7942,0.9577,0.3342,0.184,364.025,703,137,119.2666,0,0,0,0,361.2667,622,86,88.528,33,29.0667,35,27,25.01,25.07,24.97
2021-03-20 08:50:00,3.1764,5.27,0.6424,0.9435,120,105.2069,39.3949,120,67.4838,68.4225,66.8661,0.3292,120,29.3045,29.3921,29.2303,0.0412,120,1008.6847,1008.8931,1008.4719,0.0872,120,0,0,0,0,120,730.0811,1025.0996,259.7551,284.9827,120,550.6585,883.1969,15.2449,369.1306,120,120,0,699.998,992.7671,238.6547,283.4638,120,3.4781,3.4816,3.4745,0.0015,0.593,0.5939,0.5923,0.0004,0.6748,0.6842,0.6687,0.0033,-0.0034,-0.0001,-0.0055,0.0023,-0.0036,-0.0031,-0.004,0.0002,0.0061,0.0085,0.0022,0.0024,0.7,0.9928,0.2387,0.2835,322.4333,550,47,102.5542,0,0,0,0,310.1917,966,67,125.0981,33.6,29.15,35,27,25.02,25.07,24.92
2021-03-20 09:00:00,2.812,4.8652,0.3664,0.9554,120,150.3276,37.4887,120,68.1135,69.2465,67.2018,0.6113,120,29.0749,29.2273,28.9526,0.0823,120,1008.7204,1008.8931,1008.4902,0.0814,120,0,0,0,0,120,647.9962,1054.4094,247.6651,363.2573,120,466.3876,881.7225,14.2604,421.3472,120,120,0,623.1676,1016.5716,231.0251,355.4045,120,3.4787,3.4816,3.4748,0.0014,0.5907,0.5923,0.5895,0.0008,0.6811,0.6925,0.672,0.0061,-0.0029,-0.0001,-0.0055,0.0026,-0.0037,-0.0033,-0.004,0.0002,0.0054,0.0088,0.0021,0.003,0.6232,1.0166,0.231,0.3554,282.825,506,17,103.8509,0,0,0,0,424.0583,710,53,109.4637,34,30,33,27,25.05,25.27,24.87
2021-03-20 09:10:00,3.7457,6.6592,1.1484,1.3301,120,121.5108,34.3821,120,68.2193,69.216,67.1712,0.543,120,29.1626,29.3921,28.9862,0.1462,120,1008.6695,1008.8931,1008.3254,0.1013,120,0,0,0,0,120,696.6134,1172.0132,302.9868,328.3466,120,401.8239,894.0171,14.2604,369.5808,120,120,0,678.1111,1157.5671,285.0429,325.4879,120,3.4778,3.4816,3.4721,0.0017,0.5916,0.5939,0.5899,0.0015,0.6822,0.6922,0.6717,0.0054,-0.0025,-0.0001,-0.0055,0.0023,-0.0037,-0.0031,-0.0041,0.0003,0.0058,0.0098,0.0025,0.0027,0.6781,1.1576,0.285,0.3255,384.3167,701,102,144.5708,0,0,0,0,344.1083,551,76,97.8994,34,29.8833,33,27,25.22,25.37,25.07
2021-03-20 09:20:00,3.6128,6.1992,1.1484,1.0393,120,129.5498,33.2894,120,68.3767,69.1549,67.9037,0.2738,120,29.0833,29.1571,29.0106,0.0457,120,1008.7188,1008.9114,1008.4902,0.0879,120,0,0,0,0,120,696.0761,1248.5846,265.9832,346.9991,120,381.2396,902.3767,14.7535,369.3519,120,120,0,675.3746,1236.3048,244.4533,345.2945,120,3.4786,3.4819,3.4748,0.0015,0.5908,0.5916,0.5901,0.0005,0.6838,0.6915,0.679,0.0027,-0.0024,-0.0001,-0.0056,0.0023,-0.004,-0.0035,-0.0043,0.0002,0.0058,0.0104,0.0022,0.0029,0.6754,1.2363,0.2445,0.3453,369.875,651,102,112.9722,0,0,0,0,369.2167,689,170,95.5282,34,29.6667,33,27,25.28,25.52,25.07
2021-03-20 09:30:00,3.5183,7.2756,0.7712,1.328,120,123.4028,36.263,120,68.8264,70.1926,67.9037,0.5534,120,28.888,29.0106,28.7695,0.0662,120,1008.7141,1008.9114,1008.4902,0.0932,120,0,0,0,0,120,528.1632,1269.1008,253.1609,382.1238,120,221.6478,882.214,13.7689,339.7732,120,120,0,503.179,1232.9478,232.2459,378.5898,120,3.4786,3.4819,3.4748,0.0016,0.5889,0.5901,0.5877,0.0007,0.6883,0.7019,0.679,0.0055,-0.0014,-0.0001,-0.0055,0.0021,-0.004,-0.0037,-0.0044,0.0002,0.0044,0.0106,0.0021,0.0032,0.5032,1.2329,0.2322,0.3786,359.6,768,61,144.3456,0,0,0,0,353.175,683,162,103.4479,34.5,29.8,35,27,25.24,25.62,25.02
2021-03-20 09:40:00,2.8228,5.5368,0.8816,1.1784,120,146.2469,41.2372,120,70.0982,71.4438,68.4835,0.7291,120,28.7959,29.27,28.6413,0.1845,120,1008.713,1008.9297,1008.4902,0.0725,120,0,0,0,0,120,700.1061,1240.5246,271.1128,346.6809,120,337.1822,901.8837,14.2604,360.953,120,120,0,684.0571,1230.2011,249.3362,348.9891,120,3.4786,3.4822,3.4748,0.0012,0.588,0.5927,0.5864,0.0018,0.701,0.7144,0.6848,0.0073,-0.0021,-0.0001,-0.0056,0.0022,-0.004,-0.0037,-0.0045,0.0001,0.0058,0.0103,0.0023,0.0029,0.6841,1.2302,0.2493,0.349,284,579,73,128.0836,0,0,0,0,415.9833,772,86,120.281,35,28.8167,33,27,25.47,25.77,25.02
2021-03-20 09:50:00,3.2753,6.8248,1.0288,1.2238,120,117.8968,37.4383,120,69.4909,70.5588,68.0563,0.6352,120,29.256,29.3585,29.0899,0.093,120,1008.6801,1008.9114,1008.5086,0.0941,120,0,0,0,0,120,837.0302,1241.623,345.8523,305.4655,120,603.9691,914.6697,15.7364,392.9093,120,120,0,823.2978,1247.9019,336.0088,303.4086,120,3.478,3.4819,3.4751,0.0016,0.5926,0.5936,0.5909,0.0009,0.6949,0.7056,0.6806,0.0064,-0.0037,-0.0001,-0.0057,0.0024,-0.0042,-0.0039,-0.0045,0.0001,0.007,0.0103,0.0029,0.0025,0.8233,1.2479,0.336,0.3034,333.1833,719,89,133.0259,0,0,0,0,336.8,619,101,106.5061,35,27.5167,31,27,25.62,25.82,25.37
2021-03-20 10:00:00,3.5514,7.8644,1.0288,1.4176,120,126.3888,39.8414,120,68.2239,68.9718,67.2323,0.4498,120,29.2815,29.3555,29.2059,0.0463,120,1008.6821,1008.948,1008.5086,0.1154,120,0,0,0,0,120,932.3136,1199.491,268.1813,269.0092,120,740.7475,919.5875,17.2108,316.5335,120,120,0,906.3031,1197.5463,257.5762,271.1209,120,3.478,3.4825,3.4751,0.0019,0.5928,0.5936,0.5921,0.0005,0.6822,0.6897,0.6723,0.0045,-0.0046,-0.0001,-0.0057,0.002,-0.0044,-0.0039,-0.0048,0.0002,0.0078,0.01,0.0022,0.0022,0.9063,1.1975,0.2576,0.2711,363.1917,832,89,154.088,0,0,0,0,366.3917,981,129,122.9209,35,27.3333,33,27,26.05,26.57,25.37
